"gene_id","abund_I_72hrsS1","abund_I_72hrsS2","abund_I_72hrsS3","abund_U_72hrsN1","abund_U_72hrsN2","log2FoldChange","pvalue","padj"
"100542406|KRT23",782.121158527141,819.112107808402,1077.7763118691,1508.72084422514,756.989518304886,-2.66635040686576e-06,0.692949019128495,0.999899042080238
"100541022|LOC100541022",23.2407136251243,27.1229174770994,19.9978026616336,0,25.4735676378537,3.58184411310379e-07,0.660182137364538,0.999899042080238
"100540563|CCR7",1597.91763679681,1521.34909848821,1439.84179163762,1534.73327257384,2328.28408209983,6.40370275834372e-08,0.663278321817464,0.999899042080238
"100540719|SMARCE1",2996.62915680684,2949.98713360016,3128.07734265133,1543.40408202341,2385.599609285,9.76149909817141e-07,0.43708771444569,0.999899042080238
"104914633|RARA",348.1364040988,354.077359064679,258.918918671678,260.124283487092,290.398671071532,3.49151125411838e-07,0.789646886302384,0.999899042080238
"100541484|TOP2A",8740.40552415897,8368.65290157048,11682.9268181123,1630.11217651911,7009.05213555545,1.05376620837776e-06,0.256004014178214,0.999899042080238
"100543958|TFCP2",1460.84485643638,1476.47299866246,2970.19995321738,0,957.381583722669,5.27725316050935e-07,0.256430452215396,0.999899042080238
"100550519|SPPL2B",459.12266916572,486.239938771273,113.671720392444,0,593.109566501361,-3.03865981554819e-07,0.892677811503779,0.999899042080238
"100550977|LOC100550977",92.0142539443695,76.9304568441364,16.8402548729547,0,86.1855705080718,1.92261995220093e-07,0.780169023450734,0.999899042080238
"104914634|LOC104914634",52.6473308650774,47.8349635505207,33.6805097459093,0,69.203192082836,1.40095083368459e-07,0.861861584550656,0.999899042080238
"100550366|LSM7",519.833104757881,581.416721918185,503.10261432952,182.086998440965,433.475209304144,9.75552438440562e-07,0.379973723468161,0.999899042080238
"100550214|TIMM44",607.104355921613,614.457366844833,845.170291436412,468.223710276766,481.450428355435,8.4276772268328e-07,0.503789701320877,0.999899042080238
"100550825|HNRNPM",4282.45721063769,4388.48804779468,1286.17446592191,2514.53474037523,4144.97401413943,1.00198592042287e-08,0.995744144502372,0.999899042080238
"100551283|LMNB2",5557.37635807308,5420.63834378685,3474.35508347646,2271.75207578727,4337.29944980523,7.34636886580634e-07,0.531453944738537,0.999899042080238
"104914652|LOC104914652",5.69160333676512,9.36973512845252,7.36761150691766,346.83237798279,19.5297351890212,-1.88266750959789e-06,0.000758434425820659,0.190610312300588
"100539481|RANBP3",1791.43215024682,1795.04399302985,1241.96879688041,355.503187432359,1828.15303747664,5.09382399599937e-07,0.59917748913879,0.999899042080238
"100539326|KLHL33",12.8061075077215,9.8628790825816,112.619204462884,0,15.7087000433431,6.61245321246088e-07,0.194713898238138,0.999899042080238
"109363710|NDUFA11",286.477367950511,330.406449266483,1718.75851297093,251.453474037523,289.974111610902,9.72054433721024e-07,0.197681115763157,0.999899042080238
